;region;district;blr_name;rus_name;id;latitude;longtitude
15744;Магілёўская;Асіповіцкі;Копча;Копча;243029586;53.29356;29.03163
15745;Магілёўская;Асіповіцкі;Краснае;Красное;243029580;53.311546;29.050297
15746;Магілёўская;Асіповіцкі;Навасёлкі;Новосёлки;243025501;53.4860709;28.9043055
15747;Магілёўская;Асіповіцкі;Паліцкае;Палицкое;243029545;53.487202;28.918591
15748;Магілёўская;Асіповіцкі;Свіслач;Свислочь;243029538;53.440026;28.9681094
15749;Магілёўская;Асіповіцкі;Слабада;Слобода;243029532;53.4261377;28.9645306
15750;Магілёўская;Асіповіцкі;Сталяры;Столяры;243029529;53.3764592;29.0203699
15751;Магілёўская;Асіповіцкі;Чучча;Чучье;243029519;53.3595283;29.0104048
15752;Магілёўская;Асіповіцкі;Шэйпічы;Шейпичи;243029523;53.3800468;28.9731534
15753;Магілёўская;Асіповіцкі;Аляксандраўка;Александровка;243025535;53.272018;28.886829
15754;Магілёўская;Асіповіцкі;Асяродак;Осерёдок;243029571;53.307156;28.964478
15755;Магілёўская;Асіповіцкі;Вайнілава;Войнилово;243029620;53.237259;28.983391
15756;Магілёўская;Асіповіцкі;Грынёўка;Гринёвка;243029608;53.233051;28.94915
15757;Магілёўская;Асіповіцкі;Журавец;Журавец;243029508;53.271614;28.937656
15758;Магілёўская;Асіповіцкі;Заельнік;Заельник;2821280357;53.313317;28.9343365
15759;Магілёўская;Асіповіцкі;Залессе;Залесье;243025538;53.280769;28.880569
15760;Магілёўская;Асіповіцкі;Люлева;Люлево;243025596;53.23048;28.89645
15761;Магілёўская;Асіповіцкі;Матавіла;Мотовило;243029589;53.307892;28.913271
15762;Магілёўская;Асіповіцкі;Ражнетава;Рожнетово;243025549;53.30352;28.88658
15763;Магілёўская;Асіповіцкі;Станцыя Ясень;Станция Ясень;2795764984;53.2209764;28.9291545
15764;Магілёўская;Асіповіцкі;Татаркавічы;Татарковичи;243029577;53.2905607;28.9617956
15765;Магілёўская;Асіповіцкі;Ясень;Ясень;243029559;53.254032;28.929333
15766;Магілёўская;Асіповіцкі;Ясяноўка;Ясеновка;243029632;53.226959;28.951639
15767;Магілёўская;Бабруйскі;Глуша;Глуша;242979072;53.0878921;28.8581387
15768;Магілёўская;Бабруйскі;Дачнае;Дачное;243025613;53.08147;28.79654
15769;Магілёўская;Бабруйскі;Карабаўшчына;Коробовщина;243025636;53.09066;28.82057
15770;Магілёўская;Бабруйскі;Азёры;Озёры;243038379;53.1056132;29.6377025
15771;Магілёўская;Бабруйскі;Барак;Барак;243030769;53.1288695;29.4838456
15772;Магілёўская;Бабруйскі;Бірча;Бирча;243030763;53.0701264;29.6005408
15773;Магілёўская;Бабруйскі;Бірча 1;Бирча 1;243030784;53.08834;29.62103
15774;Магілёўская;Бабруйскі;Бірча 2;Бирча 2;243030781;53.08465;29.60841
15775;Магілёўская;Бабруйскі;Воўчая Гара;Волчья Гора;243030634;53.13108;29.50542
15776;Магілёўская;Бабруйскі;Вялікія Бортнікі;Великие Бортники;243030610;53.1140787;29.566253
15777;Магілёўская;Бабруйскі;Жаваранкі;Жаворонки;243039402;53.1134112;29.6321926
15778;Магілёўская;Бабруйскі;Іванаўка;Ивановка;243030616;53.092346;29.4590705
15779;Магілёўская;Бабруйскі;Койміна;Коймино;243032198;53.09503;29.43109
15780;Магілёўская;Бабруйскі;Красная Дуброва;Красная Дуброва;243032199;53.1170241;29.4342146
15781;Магілёўская;Бабруйскі;Крупічы;Крупичи;243030651;53.10945;29.48447
15782;Магілёўская;Бабруйскі;Лебядзёўка;Лебедёвка;243030636;53.10577;29.50627
15783;Магілёўская;Бабруйскі;Лейчыцы;Лейчицы;243030630;53.1344983;29.4793442
15784;Магілёўская;Бабруйскі;Ліпнякі;Липняки;243030748;53.11967;29.49349
15785;Магілёўская;Бабруйскі;Малінаўка;Малиновка;243030745;53.1685137;29.6213485
15786;Магілёўская;Бабруйскі;Малыя Бортнікі;Малые Бортники;243030607;53.1353284;29.5898344
15787;Магілёўская;Бабруйскі;Малыя Бортнікі;Малые Бортники;243030754;53.1485;29.57588
15788;Магілёўская;Бабруйскі;Марцінаўка;Мартиновка;243030742;53.1619238;29.6011802
15789;Магілёўская;Бабруйскі;Міхалёва 1;Михалёво 1;243030642;53.1140796;29.5375569
15790;Магілёўская;Бабруйскі;Міхалёва 2;Михалёво 2;243030648;53.12919;29.53408
15791;Магілёўская;Бабруйскі;Міхалёва 3;Михалёво 3;243030613;53.08594;29.51305
15792;Магілёўская;Бабруйскі;Пустошка;Пустошка;243038371;53.14507;29.63622
15793;Магілёўская;Бабруйскі;Рыння;Рынья;243030757;53.12121;29.50284
15794;Магілёўская;Бабруйскі;Узнога;Узнога;243030624;53.07933;29.55563
15795;Магілёўская;Бабруйскі;Брожа;Брожа;1278121808;52.9916318;29.1195451
15796;Магілёўская;Бабруйскі;Брожа;Брожа;243028148;52.9599061;29.1148491
15797;Магілёўская;Бабруйскі;Ласі;Лоси;243028067;52.9871022;29.1140427
15798;Магілёўская;Бабруйскі;Макаравічы;Макаровичи;243024393;52.92827;29.04931
15799;Магілёўская;Бабруйскі;Орсічы;Орсичи;243028164;52.9248155;29.097205
15800;Магілёўская;Бабруйскі;Рэдкі Рог;Редкий Рог;243028154;52.93479;29.11772
15801;Магілёўская;Бабруйскі;Амяленская Слабада;Омеленская Слобода;243038336;53.02036;29.64541
15802;Магілёўская;Бабруйскі;Аўсімавічы;Авсимовичи;243030684;52.99504;29.62009
15803;Магілёўская;Бабруйскі;Варатынь;Воротынь;243038287;52.9925749;29.6441413
15804;Магілёўская;Бабруйскі;Вілы;Вилы;243038342;52.99444;29.67596
15805;Магілёўская;Бабруйскі;Восава;Осово;243030538;52.98036;29.61356
15806;Магілёўская;Бабруйскі;Вялікая Кантора;Великая Контора;243030556;52.9798445;29.5661723
15807;Магілёўская;Бабруйскі;Данілаў Мост;Данилов Мост;243038339;52.98405;29.69433
15808;Магілёўская;Бабруйскі;Доўгі Клін;Долгий Клин;243030524;52.97848;29.58206
15809;Магілёўская;Бабруйскі;Коўрын;Коврин;243038305;52.96646;29.67115
15810;Магілёўская;Бабруйскі;Лясішча;Лесище;243030666;52.97075;29.6012
15811;Магілёўская;Бабруйскі;Міронава;Мироново;243038311;52.9915544;29.6017121
15812;Магілёўская;Бабруйскі;Парасля;Поросля;243038326;53.0017622;29.6593713
15813;Магілёўская;Бабруйскі;Пасека;Пасека;243038345;52.98268;29.68206
15814;Магілёўская;Бабруйскі;Стары Двор;Старый Двор;243038269;52.97599;29.62824
15815;Магілёўская;Бабруйскі;Труд;Труд;243030541;52.96869;29.61648
15816;Магілёўская;Бабруйскі;Туркі;Турки;243030619;53.04225;29.60549
15817;Магілёўская;Бабруйскі;Туркоўская Слабада;Турковская Слобода;243038314;53.02714;29.62798
15818;Магілёўская;Бабруйскі;Баравая;Боровая;243028063;52.97462;29.25428
15819;Магілёўская;Бабруйскі;Вішнёўка;Вишнёвка;243028072;53.00654;29.18707
15820;Магілёўская;Бабруйскі;Вуглы;Углы;243032232;52.9823472;29.3259472
15821;Магілёўская;Бабруйскі;Глебава Рудня;Глебова Рудня;243028151;52.977987;29.1812279
15822;Магілёўская;Бабруйскі;Даманова;Доманово;243028060;53.03555;29.26097
15823;Магілёўская;Бабруйскі;Даманова;Доманово;243028084;53.022161;29.2622616
15824;Магілёўская;Бабруйскі;Казакова;Казаково;243028050;53.0183;29.21917
15825;Магілёўская;Бабруйскі;Красны Брод;Красный Брод;2874307904;53.0312379;29.1673006
15826;Магілёўская;Бабруйскі;Ламы;Ломы;243028098;53.0683713;29.2317499
15827;Магілёўская;Бабруйскі;Перасова;Пересова;243032223;52.9963306;29.2857647
15828;Магілёўская;Бабруйскі;Продзвіна;Продвино;243028069;52.98569;29.22518
15829;Магілёўская;Бабруйскі;Стасеўка;Стасевка;243032202;52.9744084;29.3240667
15830;Магілёўская;Бабруйскі;Сяліба;Селиба;243028056;53.0607332;29.2453948
15831;Магілёўская;Бабруйскі;Бабоўе;Бобовье;243025645;53.15065;28.89868
15832;Магілёўская;Бабруйскі;Банёўка;Банёвка;243029663;53.1370105;28.9535585
15833;Магілёўская;Бабруйскі;Баранавічы 1;Барановичи 1;243029597;53.1645539;28.9728976
15834;Магілёўская;Бабруйскі;Баранавічы 3;Барановичи 3;243029600;53.16636;29.00751
15835;Магілёўская;Бабруйскі;Баркі;Борки;243025642;53.1305674;28.8958045
15836;Магілёўская;Бабруйскі;Віктараўка;Викторовка;243029548;53.17572;28.95249
15837;Магілёўская;Бабруйскі;Восава;Осово;243029605;53.1632109;28.9172074
15838;Магілёўская;Бабруйскі;Глуша;Глуша;243025631;53.1011486;28.8187721
15839;Магілёўская;Бабруйскі;Дойнічава;Дойничево;243025619;53.1165068;28.8222023
15840;Магілёўская;Бабруйскі;Забудзькі;Забудьки;243025628;53.1322;28.81044
15841;Магілёўская;Бабруйскі;Зарэчча;Заречье;243029551;53.19202;28.9597
15842;Магілёўская;Бабруйскі;Міхайлаўшчына;Михайловщина;243029640;53.18696;28.94013
15843;Магілёўская;Бабруйскі;Навасёлкі;Новосёлки;243025657;53.1592589;28.8514775
15844;Магілёўская;Бабруйскі;Пакроўка;Покровка;243025625;53.109631;28.87413
15845;Магілёўская;Бабруйскі;Прагрэс;Прогресс;243029623;53.18112;28.98708
15846;Магілёўская;Бабруйскі;Слабада;Слобода;243025623;53.13821;28.84435
15847;Магілёўская;Бабруйскі;Старынкі;Старинки;243029627;53.2014223;28.977009
15848;Магілёўская;Бабруйскі;Яленаўка;Еленовка;2828413688;53.1652486;28.8542772
15849;Магілёўская;Бабруйскі;Ясень-Каменка;Ясень-Каменка;243025599;53.19623;28.90863
15850;Магілёўская;Бабруйскі;Атрошкавічы;Отрошковичи;243029656;53.08782;29.02545
15851;Магілёўская;Бабруйскі;Багуслаўка;Богуславка;243025648;53.1056795;28.9067063
15853;Магілёўская;Бабруйскі;Банёўка;Банёвка;243029669;53.11083;28.98022
15854;Магілёўская;Бабруйскі;Барок;Борок;243029682;53.0916;28.92692
15855;Магілёўская;Бабруйскі;Барсукі;Барсуки;243029674;53.11778;28.93447
15856;Магілёўская;Бабруйскі;Брожка;Брожка;243024383;53.06585;29.06777
15857;Магілёўская;Бабруйскі;Буда;Буда;243029676;53.0971241;28.9123563
15858;Магілёўская;Бабруйскі;Вобча;Обча;243024373;53.0635387;29.0029342
15859;Магілёўская;Бабруйскі;Гарбацэвічы;Горбацевичи;243029650;53.09967;29.01464
15860;Магілёўская;Бабруйскі;Двор Гарбацэвічы;Двор Горбацевичи;243024382;53.05521;29.08339
15861;Магілёўская;Бабруйскі;Емяльянаў Мост;Емельянов Мост;243029602;53.07632;29.07918
15862;Магілёўская;Бабруйскі;Заглыбокае;Заглубокое;243029687;53.10636;28.9773
15863;Магілёўская;Бабруйскі;Калінаўка;Калиновка;243029667;53.0942361;29.0417726
15864;Магілёўская;Бабруйскі;Крушынка;Крушинка;2828404465;53.096433;28.8883466
15865;Магілёўская;Бабруйскі;Леніна;Ленина;243029659;53.10902;28.99756
15866;Магілёўская;Бабруйскі;Маяк;Маяк;243029684;53.1049;29.04416
15867;Магілёўская;Бабруйскі;Міхайлаўка;Михайловка;243028053;53.0613;29.10587
15868;Магілёўская;Бабруйскі;Пабокавічы;Побоковичи;243029653;53.12997;29.00854
15869;Магілёўская;Бабруйскі;Рагалі;Рогали;243024372;53.06988;29.04674
15870;Магілёўская;Бабруйскі;Слабада Багушоўка;Слобода Богушовка;243029643;53.0967482;28.9377764
15871;Магілёўская;Бабруйскі;Станы;Станы;243029646;53.0892673;28.99103
15872;Магілёўская;Бабруйскі;Аколіца;Околица;243024398;53.0429859;29.0532913
15873;Магілёўская;Бабруйскі;Астравы;Островы;1826040498;53.0446944;29.0096906
15874;Магілёўская;Бабруйскі;Гародчына;Городчино;243025362;53.03418;28.83637
15875;Магілёўская;Бабруйскі;Гарохаўка;Гороховка;243024397;53.0269155;28.932301
15876;Магілёўская;Бабруйскі;Двор-Глуша;Двор-Глуша;1826011045;53.0819717;28.8198768
15877;Магілёўская;Бабруйскі;Дворышча;Дворище;243025373;53.0469318;28.8622395
15878;Магілёўская;Бабруйскі;Дзеўчын;Девчин;243025345;53.0676968;28.8938683
15879;Магілёўская;Бабруйскі;Каменка;Каменка;243025356;53.02251;28.89413
15880;Магілёўская;Бабруйскі;Кіслаўшчына;Кисловщина;243025341;53.07229;28.84709
15881;Магілёўская;Бабруйскі;Кліны;Клины;2828401837;53.056166;28.8537761
15882;Магілёўская;Бабруйскі;Красная Зара;Красная Заря;243025348;53.06173;28.90065
15883;Магілёўская;Бабруйскі;Красновічы;Красновичи;2828396454;53.070459;28.8214764
15884;Магілёўская;Бабруйскі;Красны Агарод;Красный Огород;243025338;53.0712838;28.8142892
15885;Магілёўская;Бабруйскі;Круглоніва;Круглониво;243025343;53.04697;28.88864
15886;Магілёўская;Бабруйскі;Лагадаўка;Лагодовка;243024378;53.0389591;28.9477647
15887;Магілёўская;Бабруйскі;Ленінцы;Ленинцы;2828396455;53.0663783;28.8483694
15888;Магілёўская;Бабруйскі;Лужанец;Лужанец;243024379;53.04354;28.92649
15889;Магілёўская;Бабруйскі;Ляды;Ляды;1826011046;53.0661656;28.858589
15890;Магілёўская;Бабруйскі;Макараўка;Макаровка;243024370;53.01873;28.92305
15891;Магілёўская;Бабруйскі;Мартынаўка;Мартыновка;243024369;53.0123915;29.0011483
15892;Магілёўская;Бабруйскі;Масты;Мосты;243025376;53.0611835;28.8490047
15893;Магілёўская;Бабруйскі;Мачулкі;Мочулки;243024371;53.01538;29.01326
15894;Магілёўская;Бабруйскі;Палошкава;Полошково;243025353;53.058908;28.856231
15895;Магілёўская;Бабруйскі;Пасека;Пасека;243025378;53.0669937;28.8386163
15896;Магілёўская;Бабруйскі;Пятровічы;Петровичи;243024400;53.018474;29.0325726
15897;Магілёўская;Бабруйскі;Рагаселле;Рогоселье;243024377;53.04465;29.01575
15898;Магілёўская;Бабруйскі;Рымаўцы;Рымовцы;243025381;53.05581;28.83722
15899;Магілёўская;Бабруйскі;Спорнае;Спорное;243024375;53.04457;28.96889
15900;Магілёўская;Бабруйскі;Трусаўшчына;Трусовщина;2828396456;53.0702073;28.8297561
15901;Магілёўская;Бабруйскі;Фартуны;Фортуны;243025350;53.04079;28.8937
15902;Магілёўская;Бабруйскі;Харошыя;Хорошие;243024380;53.06457;28.95859
15903;Магілёўская;Бабруйскі;Ясёны;Ясёны;243024376;53.05134;28.93052
15904;Магілёўская;Бабруйскі;Акцябр;Октябрь;243030663;53.02817;29.55039
15905;Магілёўская;Бабруйскі;Кавалі;Ковали;243030671;53.047752;29.5285924
15906;Магілёўская;Бабруйскі;Ламбава;Ламбово;243032244;53.0059385;29.4348604
15907;Магілёўская;Бабруйскі;Мальева;Мальево;243032211;52.98217;29.40362
15908;Магілёўская;Бабруйскі;Мікулічы;Микуличи;243030654;53.03289;29.57511
15909;Магілёўская;Бабруйскі;Навікі;Новики;243030692;53.06757;29.57125
15910;Магілёўская;Бабруйскі;Палянкі;Полянки;243032220;52.9535;29.40019
15911;Магілёўская;Бабруйскі;Панкратавічы;Панкратовичи;243030529;52.9573372;29.4586333
15912;Магілёўская;Бабруйскі;Постраш;Постраш;243030669;52.98483;29.52413
15913;Магілёўская;Бабруйскі;Прагрэс;Прогресс;243030687;53.0032035;29.529062
15914;Магілёўская;Бабруйскі;Тажылавічы;Тажиловичи;243030658;53.01144;29.46327
15915;Магілёўская;Бабруйскі;Юр’ева;Юрьево;243030660;53.00955;29.57614
15916;Магілёўская;Бабруйскі;Арэхава;Орехово;243027825;53.08851;29.17591
15917;Магілёўская;Бабруйскі;Бярэзавічы;Березовичи;243028078;53.1243;29.14381
15918;Магілёўская;Бабруйскі;Варановічы;Вороновичи;243028080;53.09186;29.18956
15919;Магілёўская;Бабруйскі;Грабава;Грабово;243027828;53.0954524;29.1282876
15920;Магілёўская;Бабруйскі;Дуброва;Дуброва;243027831;53.1057576;29.1511583
15921;Магілёўская;Бабруйскі;Залессе;Залесье;243027815;53.09753;29.15832
15922;Магілёўская;Бабруйскі;Каменка;Каменка;243028075;53.1034098;29.09076
15923;Магілёўская;Бабруйскі;Канчаны;Кончаны;243028093;53.08018;29.18072
15924;Магілёўская;Бабруйскі;Красны Лес;Красный Лес;243027833;53.1007;29.15789
15925;Магілёўская;Бабруйскі;Лекерта;Лекерта;243027819;53.1138296;29.1461725
15926;Магілёўская;Бабруйскі;Новая Беларусь;Новая Беларусь;243027848;53.13409;29.13008
15927;Магілёўская;Бабруйскі;Слабодка;Слободка;243028079;53.1155572;29.1115081
15928;Магілёўская;Бабруйскі;Туголіца;Туголица;243028088;53.07066;29.16269
15929;Магілёўская;Бабруйскі;Убалацце;Уболотье;243027836;53.093039;29.1581434
15930;Магілёўская;Бабруйскі;Юбілейны;Юбилейный;243027822;53.1412338;29.1297665
15931;Магілёўская;Бабруйскі;Антонаўка;Антоновка;243027776;53.219749;29.209299
15932;Магілёўская;Бабруйскі;Барбарова;Барбарово;243029506;53.2724428;29.0048729
15933;Магілёўская;Бабруйскі;Баяры;Бояры;243029617;53.219151;29.03635
15934;Магілёўская;Бабруйскі;Бібкаўшчына;Бибковщина;243029635;53.186451;29.045361
15935;Магілёўская;Бабруйскі;Вербкі;Вербки;243029517;53.2627374;29.0779476
15936;Магілёўская;Бабруйскі;Вінаградаўка;Виноградовка;243027851;53.224522;29.148746
15937;Магілёўская;Бабруйскі;Ізюмава;Изюмово;243029565;53.2470352;29.0395214
15938;Магілёўская;Бабруйскі;Калініна;Калинино;243027842;53.204121;29.15188
15939;Магілёўская;Бабруйскі;Краснае;Красное;243027766;53.237;29.089479
15940;Магілёўская;Бабруйскі;Леніна;Ленино;243029614;53.2408459;29.0074064
15941;Магілёўская;Бабруйскі;Лысая Горка;Лысая Горка;243029611;53.177753;29.039089
15942;Магілёўская;Бабруйскі;Мірадзіна;Мирадино;243029554;53.17881;29.065281
15943;Магілёўская;Бабруйскі;Міраціна;Миратино;243029556;53.23048;29.074459
15944;Магілёўская;Бабруйскі;Падсобнае;Подсобное;243029593;53.2673543;28.9748776
15945;Магілёўская;Бабруйскі;Пад’ясенка;Подъясенка;243029629;53.231529;29.0205313
15946;Магілёўская;Бабруйскі;Панюшкавічы;Понюшковичи;243027769;53.229828;29.172497
15947;Магілёўская;Бабруйскі;Раксалянка;Роксолянка;243029574;53.254681;29.06004
15948;Магілёўская;Бабруйскі;Саломенка;Соломенка;243027853;53.2342;29.100262
15949;Магілёўская;Бабруйскі;Сасновая;Сосновая;243029562;53.229622;29.083561
15950;Магілёўская;Бабруйскі;Сычкава;Сычково;243027845;53.203365;29.106514
15951;Магілёўская;Бабруйскі;Такары;Токари;243029637;53.2122;29.011459
15952;Магілёўская;Бабруйскі;Такары;Токари;2874309384;53.218262;29.014841
15953;Магілёўская;Бабруйскі;Тапаркі;Топорки;243029568;53.2614195;29.0288077
15954;Магілёўская;Бабруйскі;Ціўнавічы;Тивновичи;243027839;53.21487;29.118708
15955;Магілёўская;Бабруйскі;Чарніца;Черница;243027773;53.217937;29.163206
15956;Магілёўская;Бабруйскі;Шчаткава;Щатково;243027860;53.22781;29.194111
15957;Магілёўская;Бабруйскі;Дубаўка;Дубовка;243032186;53.083996;29.360693
15958;Магілёўская;Бабруйскі;Забалацце;Заболотье;243030627;53.069969;29.488939
15959;Магілёўская;Бабруйскі;Звязда;Звезда;243030690;53.063019;29.451429
15960;Магілёўская;Бабруйскі;Маліннікі;Малинники;243030675;53.048859;29.45726
15961;Магілёўская;Бабруйскі;Плёсы;Плёсы;243030670;53.064049;29.471001
15962;Магілёўская;Бабруйскі;Пралетарскі;Пролетарский;243032238;53.03281;29.43177
15963;Магілёўская;Бабруйскі;Савічы;Савичи;243032184;53.091393;29.386757
15964;Магілёўская;Бабруйскі;Сімгаравічы;Симгоровичи;243030695;53.024818;29.48679
15965;Магілёўская;Бабруйскі;Ступяні;Ступени;243032241;53.066879;29.376421
15966;Магілёўская;Бабруйскі;Усход;Усход;243032235;53.040192;29.43778
15967;Магілёўская;Бабруйскі;Цялуша;Телуша;243032226;53.058907;29.401535
15968;Магілёўская;Бабруйскі;Бабіна 1;Бабино 1;243032185;53.1399878;29.3577426
15969;Магілёўская;Бабруйскі;Бабіна 2;Бабино 2;243032190;53.11915;29.37478
15970;Магілёўская;Бабруйскі;Баршчоўка;Борщёвка;243030639;53.1360248;29.4585613
15971;Магілёўская;Бабруйскі;Вялічкава;Величково;243032163;53.1878959;29.3777095
15972;Магілёўская;Бабруйскі;Ганчароўка;Гончаровка;243032197;53.16833;29.37092
15973;Магілёўская;Бабруйскі;Гарохава;Горохово;243032161;53.18627;29.40568
15974;Магілёўская;Бабруйскі;Думаноўшчына;Думановщина;243032156;53.18653;29.31101
15975;Магілёўская;Бабруйскі;Крапіўка;Крапивка;243032195;53.14619;29.32079
15976;Магілёўская;Бабруйскі;Машкі;Мошки;243032173;53.18035;29.42825
15977;Магілёўская;Бабруйскі;Новая Шараеўшчына;Новая Шараевщина;243032140;53.160343;29.4154334
15978;Магілёўская;Бабруйскі;Слабада;Слобода;243032192;53.1419;29.42276
15979;Магілёўская;Бабруйскі;Старая Шараеўшчына;Старая Шараевщина;243032189;53.15297;29.3989
15980;Магілёўская;Бабруйскі;Сялібка;Селибка;243032188;53.15374;29.3438
15981;Магілёўская;Бабруйскі;Хімы;Химы;243032143;53.1628512;29.3993917
15982;Магілёўская;Бабруйскі;Цярэшкава;Терешково;243032196;53.16567;29.38568
15983;Магілёўская;Бабруйскі;Ясны Лес;Ясный Лес;243032152;53.1804277;29.344523
15984;Магілёўская;Быхаўскі;Быхаў;Быхов;242978972;53.5180143;30.2442905
15985;Магілёўская;Быхаўскі;Абідавічы;Обидовичи;243041847;53.3368025;30.4175777
15986;Магілёўская;Быхаўскі;Анэліна;Анелино;243042545;53.3651218;30.5856146
15987;Магілёўская;Быхаўскі;Вець;Веть;243041848;53.29391;30.40793
15988;Магілёўская;Быхаўскі;Грамада;Громада;243041835;53.37029;30.48655
15989;Магілёўская;Быхаўскі;Доркі;Дорки;243042534;53.3613009;30.5444404
15990;Магілёўская;Быхаўскі;Доўгае;Долгое;243042565;53.32463;30.5383
15991;Магілёўская;Быхаўскі;Дружба;Дружба;243041850;53.3176057;30.447742
15992;Магілёўская;Быхаўскі;Забалотнае;Заболотное;243041825;53.3651788;30.5194398
15993;Магілёўская;Быхаўскі;Заброддзе;Забродье;243042541;53.4098757;30.542071
15994;Магілёўская;Быхаўскі;Іскань;Искань;243044337;53.31751;30.49075
15995;Магілёўская;Быхаўскі;Кругліца;Круглица;243042533;53.35141;30.53847
15996;Магілёўская;Быхаўскі;Кулага;Кулага;243042571;53.33742;30.53144
15997;Магілёўская;Быхаўскі;Ліпавіца;Липовица;243042546;53.3895834;30.5465762
15998;Магілёўская;Быхаўскі;Лосеўка;Лосевка;243041841;53.31871;30.51856
15999;Магілёўская;Быхаўскі;Малыя Боркі;Малые Борки;243042549;53.429199;30.567038
16000;Магілёўская;Быхаўскі;Палкі;Палки;243041839;53.3925491;30.4984641
16001;Магілёўская;Быхаўскі;Палянінавічы;Поляниновичи;243041830;53.3776168;30.5169168
16002;Магілёўская;Быхаўскі;Погаркі;Погорки;243041832;53.36926;30.4647221
16003;Магілёўская;Быхаўскі;Пралетарый;Пролетарий;243041833;53.3825818;30.4408053
16004;Магілёўская;Быхаўскі;Старое Сяло;Старое Село;243041837;53.3409637;30.4541377
16005;Магілёўская;Быхаўскі;Сялец;Селец;243041838;53.39012;30.39608
16006;Магілёўская;Быхаўскі;Трысціўка;Тристивка;243041831;53.33865;30.503855
16007;Магілёўская;Быхаўскі;Баркалабава;Барколабово;243043335;53.61792;30.272268
16008;Магілёўская;Быхаўскі;Бароўка;Боровка;243043332;53.670369;30.266937
16009;Магілёўская;Быхаўскі;Барсукі;Барсуки;2900351201;53.6618736;30.2622426
16010;Магілёўская;Быхаўскі;Дальняе Ляда;Дальнее Лядо;243043341;53.6503149;30.2698936
16011;Магілёўская;Быхаўскі;Залахвенне;Залохвенье;243043324;53.597912;30.252661
16012;Магілёўская;Быхаўскі;Касічы;Косичи;243043334;53.662617;30.176037
16013;Магілёўская;Быхаўскі;Ліпаўка;Липовка;243043344;53.6768551;30.2182243
16014;Магілёўская;Быхаўскі;Рэкта;Ректа;243043339;53.656513;30.237202
16015;Магілёўская;Быхаўскі;Сарочына;Сорочино;243043337;53.61002;30.222191
16016;Магілёўская;Быхаўскі;Хадуцічы;Ходутичи;243043342;53.640228;30.20159
16017;Магілёўская;Быхаўскі;Верхняя Тошчыца;Верхняя Тощица;243043283;53.2921767;30.196615
16018;Магілёўская;Быхаўскі;Віляхаўка;Виляховка;243043270;53.25897;30.29188
16019;Магілёўская;Быхаўскі;Вішанька;Вишенька;243043285;53.2700376;30.1716397
16020;Магілёўская;Быхаўскі;Вялікі Лес;Великий Лес;243043277;53.30558;30.16906
16021;Магілёўская;Быхаўскі;Заводчык;Заводчик;243043291;53.26438;30.16597
16022;Магілёўская;Быхаўскі;Істопкі;Истопки;243043279;53.3181653;30.2512452
16023;Магілёўская;Быхаўскі;Калініна;Калинино;243035221;53.26695;30.15284
16024;Магілёўская;Быхаўскі;Красны Бераг;Красный Берег;243043284;53.32867;30.19077
16025;Магілёўская;Быхаўскі;Леніна;Ленино;243043289;53.342194;30.24004
16026;Магілёўская;Быхаўскі;Ліпа;Липа;243035240;53.27811;30.1536146
16027;Магілёўская;Быхаўскі;Малінаўка;Малиновка;243043280;53.3298501;30.2509866
16028;Магілёўская;Быхаўскі;Міхалёўка;Михалёвка;243043294;53.32832;30.23704
16029;Магілёўская;Быхаўскі;Ніжняя Тошчыца;Нижняя Тощица;243043271;53.2534797;30.2282031
16030;Магілёўская;Быхаўскі;Партолеўка;Портолевка;243043290;53.30077;30.24124
16031;Магілёўская;Быхаўскі;Первае Мая;Первое Мая;243043278;53.2789404;30.1950102
16032;Магілёўская;Быхаўскі;Рабочы;Рабочий;243035235;53.29965;30.12228
16033;Магілёўская;Быхаўскі;Сінеж;Синеж;243035244;53.3133774;30.1277707
16034;Магілёўская;Быхаўскі;Тошчыца;Тощица;243035137;53.3047891;30.1301643
16035;Магілёўская;Быхаўскі;Брасавінка;Бросовинка;243035022;53.52882;30.034798
16036;Магілёўская;Быхаўскі;Гарадзец;Городец;243035054;53.545036;30.036087
16037;Магілёўская;Быхаўскі;Замошша;Замошье;243041333;53.4937523;29.9508652
16038;Магілёўская;Быхаўскі;Лубянка;Лубянка;243035043;53.570087;29.995134
16039;Магілёўская;Быхаўскі;Рэзкі;Резки;243041325;53.573448;29.954571
16040;Магілёўская;Быхаўскі;Сяліба;Селиба;243035188;53.501961;30.02924
16041;Магілёўская;Быхаўскі;Васточнае;Восточное;243035106;53.607269;30.10117
16042;Магілёўская;Быхаўскі;Глухі;Глухи;243035086;53.645809;30.06855
16043;Магілёўская;Быхаўскі;Заброддзе;Забродье;243035070;53.624573;30.048199
16044;Магілёўская;Быхаўскі;Званцоўка;Звонцовка;243035102;53.602551;30.069071
16045;Магілёўская;Быхаўскі;Новая Слабодка;Новая Слободка;243034893;53.623749;30.1119
16046;Магілёўская;Быхаўскі;Селішча;Селище;243035093;53.61208;30.120819
16047;Магілёўская;Быхаўскі;Сланеўшчына;Слоневщина;243034913;53.610531;30.13739
16048;Магілёўская;Быхаўскі;Студзёнка;Студёнка;243035047;53.585213;30.030758
16049;Магілёўская;Быхаўскі;Уенск;Уенск;243034909;53.611412;30.15661
16050;Магілёўская;Быхаўскі;Ямішча;Ямище;243035080;53.66864;30.064091
