Вобласць;Раён;Назва без націскаў;Назва па-расейску;osm:Node ID
Гродзенская;Лідскі;Істакі;Истоки;242989941
Гродзенская;Лідскі;Масявічы;Мосевичи;242989967
Гродзенская;Лідскі;Сіманы;Симоны;242989947
Гродзенская;Лідскі;Супраўшчына;Супровщина;242989620
Гродзенская;Лідскі;Сялец;Селец;242989922
Гродзенская;Лідскі;Бабры;Бобры;242989338
Гродзенская;Лідскі;Вялікае Сяло;Великое Село;242988825
Гродзенская;Лідскі;Голдава;Голдово;242988463
Гродзенская;Лідскі;Зіновічы;Зиновичи;242988773
Гродзенская;Лідскі;Ігнаткаўцы;Игнатковцы;242988798
Гродзенская;Лідскі;Леснікі;Лесники;242989349
Гродзенская;Лідскі;Малышы;Малыши;242988452
Гродзенская;Лідскі;Парачаны;Поречаны;242989080
Гродзенская;Лідскі;Семашкі;Семашки;242988810
Гродзенская;Лідскі;Хадзюкі;Ходюки;242989341
Гродзенская;Лідскі;Цвербуты;Цвербуты;242988824
Гродзенская;Лідскі;Анацкі;Анацки;242990687
Гродзенская;Лідскі;Біскупцы;Бискупцы;242990665
Гродзенская;Лідскі;Бурносы;Бурносы;242990675
Гродзенская;Лідскі;Гаўе-Пяскі;Гавье-Пяски;242990695
Гродзенская;Лідскі;Дакудава 1;Докудово 1;242990670
Гродзенская;Лідскі;Дакудава 2;Докудово 2;3235834707
Гродзенская;Лідскі;Ельня;Ельня;2768344953
Гродзенская;Лідскі;Забалотня;Заболотня;242990692
Гродзенская;Лідскі;Карнілкі;Корнилки;242990635
Гродзенская;Лідскі;Лучкі;Лучки;242989662
Гродзенская;Лідскі;Мікулічы;Микуличи;242990642
Гродзенская;Лідскі;Місуры;Мисуры;242992152
Гродзенская;Лідскі;Мялёгава;Мелёгово;242990678
Гродзенская;Лідскі;Пораслі;Поросли;242989652
Гродзенская;Лідскі;Пятры;Петры;242990681
Гродзенская;Лідскі;Філонаўцы;Филоновцы;242989659
Гродзенская;Лідскі;Чараўкі;Черевки;242990633
Гродзенская;Лідскі;Бянейкі;Бенейки;242989745
Гродзенская;Лідскі;Бярозна;Берёзно;242988862
Гродзенская;Лідскі;Гервянікі;Гервеники;242989163
Гродзенская;Лідскі;Гімбуты;Гимбуты;242989740
Гродзенская;Лідскі;Гурыны;Гурины;242989776
Гродзенская;Лідскі;Дворышча;Дворище;242989715
Гродзенская;Лідскі;Дзяўгуны;Девгуны;3235852000
Гродзенская;Лідскі;Крыніцы;Криницы;242989720
Гродзенская;Лідскі;Левашы;Леваши;242991440
Гродзенская;Лідскі;Лясныя Дворышчы;Лесные Дворищи;2768354038
Гродзенская;Лідскі;Марысева;Марисево;242989778
Гродзенская;Лідскі;Мар’янова;Марьяново;242989166
Гродзенская;Лідскі;Меляшы;Мелеши;242989759
Гродзенская;Лідскі;Мігуны;Мигуны;242989750
Гродзенская;Лідскі;Мяйлуны;Мейлуны;242989770
Гродзенская;Лідскі;Мяргенцы;Мергенцы;242989753
Гродзенская;Лідскі;Пашунцы;Пашунцы;242989743
Гродзенская;Лідскі;Пецюны;Петюны;242988865
Гродзенская;Лідскі;Сліжы;Слижи;242991434
Гродзенская;Лідскі;Суцькі;Сутьки;242989147
Гродзенская;Лідскі;Такары;Токари;242989761
Гродзенская;Лідскі;Уладзіславова;Владиславово;242989748
Гродзенская;Лідскі;Эйтуны;Эйтуны;242989723
Гродзенская;Лідскі;Юравічы;Юровичи;242989773
Гродзенская;Лідскі;Ячанцы;Ячанцы;242989144
Гродзенская;Лідскі;Банцавічы;Банцевичи;2132599984
Гродзенская;Лідскі;Бельскія;Бельские;242989046
Гродзенская;Лідскі;Дайнава 1;Дайнова 1;242989052
Гродзенская;Лідскі;Дайнава 2;Дайнова 2;242989059
Гродзенская;Лідскі;Дамейкі;Домейки;242989176
Гродзенская;Лідскі;Дзітва;Дитва;242989094
Гродзенская;Лідскі;Заполле;Заполье;242989173
Гродзенская;Лідскі;Засценак Бельскія;Застенок Бельские;3208774832
Гродзенская;Лідскі;Мальгі;Мольги;242988718
Гродзенская;Лідскі;Рапэйкі;Ропейки;242989169
Гродзенская;Лідскі;Рылаўцы;Рыловцы;242988684
Гродзенская;Лідскі;Хрулі;Хрули;242989064
Гродзенская;Лідскі;Хутар Янцавічы;Хутор Янцевичи;3235866124
Гродзенская;Лідскі;Янцавічы;Янцевичи;242988723
Гродзенская;Лідскі;Яўсеевічы;Евсеевичи;242988697
Гродзенская;Лідскі;Абманічы;Обманичи;242989696
Гродзенская;Лідскі;Агароднікі;Огородники;242989673
Гродзенская;Лідскі;Брындзянята;Бринденята;242989710
Гродзенская;Лідскі;Былінскія;Былинские;2138027678
Гродзенская;Лідскі;Доўкні;Довкни;242989712
Гродзенская;Лідскі;Дуброўня;Дубровня;242989668
Гродзенская;Лідскі;Капачэлі;Копачели;2138027680
Гродзенская;Лідскі;Навасёлкі;Новосёлки;242989671
Гродзенская;Лідскі;Навіцкія 1;Новицкие 1;242989646
Гродзенская;Лідскі;Несікаўшчына;Несиковщина;2768394089
Гродзенская;Лідскі;Няцеч;Нетечь;242989682
Гродзенская;Лідскі;Пашкі;Пашки;242989734
Гродзенская;Лідскі;Перапечыца;Перепечица;242989685
Гродзенская;Лідскі;Першамайскі;Першемайский;242979024
Гродзенская;Лідскі;Плябанцы;Плебанцы;242989649
Гродзенская;Лідскі;Плясавічы;Плясовичи;242989692
Гродзенская;Лідскі;Прыдыбайлы;Придыбайлы;242989689
Гродзенская;Лідскі;Сангайлы;Сонгайлы;242989726
Гродзенская;Лідскі;Сухвальня;Сухвальня;242989676
Гродзенская;Лідскі;Цвермы;Цвермы;242989731
Гродзенская;Лідскі;Цябы;Тябы;242989704
Гродзенская;Лідскі;Яськаўцы;Яськовцы;2768394090
Гродзенская;Лідскі;Абрубы;Обрубы;2134297431
Гродзенская;Лідскі;Аўсядава;Овсядово;242989130
Гродзенская;Лідскі;Белевічы;Белевичи;242989204
Гродзенская;Лідскі;Бенкевічы;Бенкевичи;242989198
Гродзенская;Лідскі;Бярнуці;Бернути;242989182
Гродзенская;Лідскі;Верх-Крупава;Верх-Крупово;2137847327
Гродзенская;Лідскі;Верх-Ліда;Верх-Лида;242989154
Гродзенская;Лідскі;Ворнішкі;Ворнишки;2768372571
Гродзенская;Лідскі;Вялікае Сяло;Великое Село;242989123
Гродзенская;Лідскі;Вялікія Рэксці;Великие Рексти;242989120
Гродзенская;Лідскі;Гуды;Гуды;242989185
Гродзенская;Лідскі;Жырмуны;Жирмуны;242989213
Гродзенская;Лідскі;Кербядзі;Кербеди;242989191
Гродзенская;Лідскі;Козічы;Козичи;242989179
Гродзенская;Лідскі;Колышкі;Колышки;2768381789
Гродзенская;Лідскі;Крупава;Крупово;242989061
Гродзенская;Лідскі;Малэйкаўшчына;Малейковщина;1367912045
Гродзенская;Лідскі;Навіцкія 3;Новицкие 3;242989071
Гродзенская;Лідскі;Наркуны;Наркуны;242989201
Гродзенская;Лідскі;Пурсці;Пурсти;242989067
Гродзенская;Лідскі;Споркаўшчына;Спорковщина;2768386618
Гродзенская;Лідскі;Чахаўцы;Чеховцы;242989188
Гродзенская;Лідскі;Чэрнікі;Черники;2134297432
Гродзенская;Лідскі;Шаўдзюкі;Шавдюки;242989207
Гродзенская;Лідскі;Алемпінова;Олемпиново;242988804
Гродзенская;Лідскі;Бешанкі;Бешенки;242986792
Гродзенская;Лідскі;Більтаўцы;Бильтовцы;242988801
Гродзенская;Лідскі;Ваянполле;Военполье;242988807
Гродзенская;Лідскі;Гасцілаўцы;Гостиловцы;242988795
Гродзенская;Лідскі;Дзмітраўцы;Дмитровцы;242988785
Гродзенская;Лідскі;Лебяда;Лебеда;242988813
Гродзенская;Лідскі;Мажэйкава;Можейково;242988789
Гродзенская;Лідскі;Масявічы;Мосевичи;242988817
Гродзенская;Лідскі;Мацясы;Мотясы;2145575515
Гродзенская;Лідскі;Радзівонішкі;Радивонишки;242988770
Гродзенская;Лідскі;Раўбы;Ровбы;242988778
Гродзенская;Лідскі;Рэпнікі;Репники;242988845
Гродзенская;Лідскі;Феліксава;Феликсово;242988781
Гродзенская;Лідскі;Шпількі;Шпильки;242986810
Гродзенская;Лідскі;Андрашоўшчына;Андрашовщина;242989397
Гродзенская;Лідскі;Белеўцы;Белевцы;242988457
Гродзенская;Лідскі;Буцілы;Бутилы;242988609
Гродзенская;Лідскі;Вангі;Ванги;242989221
Гродзенская;Лідскі;Карытніца;Корытница;242988404
Гродзенская;Лідскі;Мастаўляны;Мостовляны;242989394
Гродзенская;Лідскі;Моцевічы;Мотевичи;242988637
Гродзенская;Лідскі;Панямонцы;Понемонцы;242989224
Гродзенская;Лідскі;Пескаўцы;Песковцы;242989238
Гродзенская;Лідскі;Чахоўшчына;Чеховщина;242988407
Гродзенская;Лідскі;Шаўдзіні;Шавдини;242988667
Гродзенская;Лідскі;Агароднікі;Огородники;242989317
Гродзенская;Лідскі;Бахматы;Бахматы;242989072
Гродзенская;Лідскі;Белагруда;Белогруда;242989038
Гродзенская;Лідскі;Вольжава;Ольжево;242989109
Гродзенская;Лідскі;Вялікае Вольжава;Великое Ольжево;242989035
Гродзенская;Лідскі;Вялікія Канюшаны;Великие Конюшаны;242989956
Гродзенская;Лідскі;Гарняты;Горняты;242989029
Гродзенская;Лідскі;Далёкія;Далёкие;242989097
Гродзенская;Лідскі;Дзітрыкі;Дитрики;242989329
Гродзенская;Лідскі;Дубчаны;Дубчаны;242989032
Гродзенская;Лідскі;Дудары;Дудари;242989041
Гродзенская;Лідскі;Ерамеевічы;Еремеевичи;242989335
Гродзенская;Лідскі;Заборцы;Заборцы;242989326
Гродзенская;Лідскі;Любары;Люборы;242989078
Гродзенская;Лідскі;Малое Вольжава;Малое Ольжево;242989115
Гродзенская;Лідскі;Малыя Канюшаны;Малые Конюшаны;242989074
Гродзенская;Лідскі;Мохавічы;Моховичи;242989112
Гродзенская;Лідскі;Навасады;Новосады;242989612
Гродзенская;Лідскі;Няцеч;Нетечь;242989346
Гродзенская;Лідскі;Палубнікі;Палубники;242989118
Гродзенская;Лідскі;Раклёўцы;Реклёвцы;242989090
Гродзенская;Лідскі;Тарнова;Тарново;242989100
Гродзенская;Лідскі;Фалькавічы;Фальковичи;242989324
Гродзенская;Лідскі;Хутар Ерамеічы;Хутор Еремеичи;242989086
Гродзенская;Лідскі;Цацкі;Цацки;242989344
Гродзенская;Лідскі;Цыбары;Цыборы;242989103
Гродзенская;Лідскі;Чаплічы;Чапличи;242989332
Гродзенская;Лідскі;Астроўля;Островля;242989049
Гродзенская;Лідскі;Вінкаўцы;Винковцы;242989629
Гродзенская;Лідскі;Вялічкі;Велички;242989635
Гродзенская;Лідскі;Гарні;Горни;242989083
Гродзенская;Лідскі;Даліна;Долина;242989055
Гродзенская;Лідскі;Ёдкі;Ёдки;242989644
Гродзенская;Лідскі;Калясішча;Колесище;242989664
Гродзенская;Лідскі;Кянці;Кенти;242989632
Гродзенская;Лідскі;Мінойты;Минойты;242989601
Гродзенская;Лідскі;Навіцкія 2;Новицкие 2;242989638
Гродзенская;Лідскі;Паддубна;Поддубно;242989626
Гродзенская;Лідскі;Пескі;Пески;242989603
Гродзенская;Лідскі;Пяцюлеўцы;Петюлевцы;242989106
Гродзенская;Лідскі;Скаменны Бор;Скаменный Бор;242989623
Гродзенская;Лідскі;Траццякоўцы;Третьяковцы;242989043
Гродзенская;Лідскі;Шайбакі;Шейбаки;242989641
Гродзенская;Лідскі;Шырокае;Широкое;2138027683
Гродзенская;Лідскі;Агароднікі;Огородники;2138027681
Гродзенская;Лідскі;Баяркі;Боярки;242988440
Гродзенская;Лідскі;Відугараўшчына;Видугоровщина;2145575508
Гродзенская;Лідскі;Вольгаўцы;Ольговцы;242988431
Гродзенская;Лідскі;Дзедукі;Дедуки;242988454
Гродзенская;Лідскі;Дзікушкі;Дикушки;242988433
Гродзенская;Лідскі;Дзікушскія Баяры;Дикушские Бояры;242988437
Гродзенская;Лідскі;Заброеўцы;Заброевцы;2137847328
Гродзенская;Лідскі;Канюшаны;Конюшаны;242988419
Гродзенская;Лідскі;Карпекі;Карпеки;242988446
Гродзенская;Лідскі;Макары;Макары;242988472
Гродзенская;Лідскі;Папераўцы;Паперовцы;242988396
Гродзенская;Лідскі;Сяркі;Серки;242988460
Гродзенская;Лідскі;Хлусы-Субачы;Хлусы-Субочи;2145575522
Гродзенская;Лідскі;Ходараўцы;Ходоровцы;242988411
Гродзенская;Мастоўскі;Масты;Мосты;242978897
Гродзенская;Мастоўскі;Букштава;Букштово;242986541
Гродзенская;Мастоўскі;Вялікія Азёркі;Великие Озёрки;242986527
Гродзенская;Мастоўскі;Дварок;Дворок;242988488
Гродзенская;Мастоўскі;Дубраўка;Дубровка;242987427
Гродзенская;Мастоўскі;Котчына;Котчино;242986518
Гродзенская;Мастоўскі;Лабзова;Лобзово;242987463
Гродзенская;Мастоўскі;Лупачы;Лупачи;242987430
Гродзенская;Мастоўскі;Малыя Азёркі;Малые Озёрки;242986550
Гродзенская;Мастоўскі;Сліжы Падграбельныя;Слижи Подгребельные;242987432
Гродзенская;Мастоўскі;Сліжы Пескавыя;Слижи Песковые;242987421
Гродзенская;Мастоўскі;Тумашы;Тумаши;242987453
Гродзенская;Мастоўскі;Воля-Крупіцы;Воля-Крупицы;242988491
Гродзенская;Мастоўскі;Галубы;Голубы;242986617
Гродзенская;Мастоўскі;Маскалі;Москали;430541357
Гродзенская;Мастоўскі;Руда Ліпічанская;Руда Липичанская;242988512
Гродзенская;Мастоўскі;Стукалы;Стукалы;242986572
Гродзенская;Мастоўскі;Шасцілы;Шестилы;242986566
Гродзенская;Мастоўскі;Шымкі;Шимки;2732780422
Гродзенская;Мастоўскі;Ярчакі;Ярчаки;242986615
Гродзенская;Мастоўскі;Багатырэвічы;Богатыревичи;242983217
Гродзенская;Мастоўскі;Глядавічы;Глядовичи;242983215
Гродзенская;Мастоўскі;Грушаўка;Грушевка;242983067
Гродзенская;Мастоўскі;Дубраўляны;Дубровляны;242983242
Гродзенская;Мастоўскі;Жылічы;Жиличи;242983239
Гродзенская;Мастоўскі;Кухары;Кухари;242983061
Гродзенская;Мастоўскі;Машталеры;Машталеры;242983070
Гродзенская;Мастоўскі;Мінявічы;Миневичи;242983227
Гродзенская;Мастоўскі;Мяшэтнікі;Мешетники;242983050
Гродзенская;Мастоўскі;Паніжаны;Понижаны;242983220
Гродзенская;Мастоўскі;Стральцы;Стрельцы;242983053
Гродзенская;Мастоўскі;Хамічы;Хомичи;242983084
Гродзенская;Мастоўскі;Шчарбавічы;Щербовичи;2108418629
Гродзенская;Мастоўскі;Агрызкі;Огрызки;242984018
Гродзенская;Мастоўскі;Адзверна;Одверна;242983079
Гродзенская;Мастоўскі;Вострава;Острово;242983100
Гродзенская;Мастоўскі;Гудзевічы;Гудевичи;242983082
Гродзенская;Мастоўскі;Дубляны;Дубляны;2108481432
Гродзенская;Мастоўскі;Кулёўшчына;Кулёвщина;242983090
Гродзенская;Мастоўскі;Ляткі;Летки;242983093
Гродзенская;Мастоўскі;Міткевічы;Миткевичи;2113527442
Гродзенская;Мастоўскі;Нацавічы;Нацевичи;242983109
Гродзенская;Мастоўскі;Пілкі;Пилки;242984006
Гродзенская;Мастоўскі;Радзявічы;Радевичи;242983076
Гродзенская;Мастоўскі;Семярэнкі;Семеренки;242983058
Гродзенская;Мастоўскі;Струга;Струга;242984003
Гродзенская;Мастоўскі;Сядзеневічы;Седеневичи;242983123
Гродзенская;Мастоўскі;Сямашкі;Семашки;242983087
Гродзенская;Мастоўскі;Цінявічы;Тиневичи;2732789843
Гродзенская;Мастоўскі;Дубна;Дубна;242983863
Гродзенская;Мастоўскі;Заполле;Заполье;242984668
Гродзенская;Мастоўскі;Караліно;Каролино;2732799333
Гродзенская;Мастоўскі;Княжаводцы;Княжеводцы;242983845
Гродзенская;Мастоўскі;Міклашоўцы;Миклашовцы;242983876
Гродзенская;Мастоўскі;Савінка;Савинка;242984662
Гродзенская;Мастоўскі;Сарочыцы;Сорочицы;242983879
Гродзенская;Мастоўскі;Сухінічы;Сухиничи;242984666
Гродзенская;Мастоўскі;Агароднікі;Огородники;242984720
Гродзенская;Мастоўскі;Бялавічы;Белавичи;242984717
Гродзенская;Мастоўскі;Дамянішкі;Доменишки;242984688
Гродзенская;Мастоўскі;Дзенькаўцы;Деньковцы;242984710
Гродзенская;Мастоўскі;Зарудаўе;Зарудавье;242984685
Гродзенская;Мастоўскі;Кульшычы;Кульшичи;242984704
Гродзенская;Мастоўскі;Ляда;Лядо;242984706
Гродзенская;Мастоўскі;Міжава;Мижево;242984659
Гродзенская;Мастоўскі;Рыбакі;Рыбаки;242984700
Гродзенская;Мастоўскі;Старына;Старина;242984692
Гродзенская;Мастоўскі;Баяры;Бояры;242986560
Гродзенская;Мастоўскі;Вайнілавічы;Войниловичи;242986506
Гродзенская;Мастоўскі;Гоўчава;Говчево;242986563
Гродзенская;Мастоўскі;Данцы;Донцы;242986553
Гродзенская;Мастоўскі;Дарагляны;Дорогляны;242986547
Гродзенская;Мастоўскі;Дудкі;Дудки;2732806871
Гродзенская;Мастоўскі;Задвор’е;Задворье;242986584
Гродзенская;Мастоўскі;Займішча;Займище;242986598
Гродзенская;Мастоўскі;Курылавічы;Куриловичи;242986578
Гродзенская;Мастоўскі;Ланцавічы;Ланцевичи;242986544
Гродзенская;Мастоўскі;Макары;Макары;242988483
Гродзенская;Мастоўскі;Мілявічы;Милевичи;242986532
Гродзенская;Мастоўскі;Монькавічы;Моньковичи;242986515
Гродзенская;Мастоўскі;Мяхоўск;Меховск;242986521
Гродзенская;Мастоўскі;Нацкава;Нацково;242986581
Гродзенская;Мастоўскі;Пясчанка;Песчанка;242986556
Гродзенская;Мастоўскі;Родзішкі;Родишки;242986524
Гродзенская;Мастоўскі;Рыбалавічы;Рыболовичи;242986589
Гродзенская;Мастоўскі;Сарвасы;Сарвасы;242988481
Гродзенская;Мастоўскі;Чарлёнка;Черлёнка;242986595
Гродзенская;Мастоўскі;Шчара;Щара;242986569
Гродзенская;Мастоўскі;Загараны;Загораны;242983998
Гродзенская;Мастоўскі;Залескі;Залески;242983842
Гродзенская;Мастоўскі;Казейкі;Казейки;242983866
Гродзенская;Мастоўскі;Камянчаны;Каменчаны;242983245
Гродзенская;Мастоўскі;Касілы;Косилы;242984021
Гродзенская;Мастоўскі;Кучыцы;Кучицы;242983870
Гродзенская;Мастоўскі;Лунна;Лунна;242983860
Гродзенская;Мастоўскі;Марцінаўцы;Мартиновцы;242983248
Гродзенская;Мастоўскі;Навасёлкі;Новосёлки;242983257
Гродзенская;Мастоўскі;Падбараны;Подбораны;242983251
Гродзенская;Мастоўскі;Пладовая;Плодовая;2732815656
Гродзенская;Мастоўскі;Тоўсцікі;Толстики;242984009
Гродзенская;Мастоўскі;Улазы;Улазы;2108414266
Гродзенская;Мастоўскі;Шчэчыцы;Щечицы;759783994
Гродзенская;Мастоўскі;Асаўляны;Осовляны;242985763
Гродзенская;Мастоўскі;Воступ;Оступ;
Гродзенская;Мастоўскі;Вялікія Сцяпанішкі;Великие Степанишки;242984677
Гродзенская;Мастоўскі;Каралі;Короли;242986575
Гродзенская;Мастоўскі;Малыя Сцяпанішкі;Малые Степанишки;242984671
Гродзенская;Мастоўскі;Малькавічы;Мальковичи;242986587
Гродзенская;Мастоўскі;Масты Левыя;Мосты Левые;242985779
Гродзенская;Мастоўскі;Масты Правыя;Мосты Правые;242985770
Гродзенская;Мастоўскі;Навасёлкі;Новосёлки;242985775
Гродзенская;Мастоўскі;Навінка;Новинка;242985772
Гродзенская;Мастоўскі;Сінявічы;Синевичи;242986592
Гродзенская;Мастоўскі;Алешавічы;Алешевичи;242985712
Гродзенская;Мастоўскі;Баяры;Бояры;242984681
Гродзенская;Мастоўскі;Галынка;Голынка;1895122586
Гродзенская;Мастоўскі;Дашкаўцы;Дашковцы;242985734
Гродзенская;Мастоўскі;Крывулькі;Кривульки;242985745
Гродзенская;Мастоўскі;Лапацічы;Лопатичи;2110931583
Гродзенская;Мастоўскі;Мікелеўшчына;Микелевщина;242985737
Гродзенская;Мастоўскі;Цельмукі;Тельмуки;242984637
Гродзенская;Мастоўскі;Шэўчыкі;Шевчики;242984646
Гродзенская;Мастоўскі;Боркі;Борки;242986399
Гродзенская;Мастоўскі;Войдзевічы;Войдевичи;242986393
Гродзенская;Мастоўскі;Вялікая Рагозніца;Великая Рогозница;242986378
Гродзенская;Мастоўскі;Забалацце;Заболотье;242986396
Гродзенская;Мастоўскі;Лаўры;Лавры;242985760
Гродзенская;Мастоўскі;Ліхінічы;Лихиничи;242986408
Гродзенская;Мастоўскі;Логнавічы;Логновичи;242986402
Гродзенская;Мастоўскі;Лявонавічы;Леоновичи;242986390
Гродзенская;Мастоўскі;Малая Рагозніца;Малая Рогозница;242986369
Гродзенская;Мастоўскі;Парфенавічы;Парфеновичи;242986363
Гродзенская;Мастоўскі;Пацавічы;Пацевичи;242986375
Гродзенская;Мастоўскі;Самуйлавічы Горныя;Самуйловичи Горные;242986388
Гродзенская;Мастоўскі;Самуйлавічы Дольныя;Самуйловичи Дольные;242986405
Гродзенская;Мастоўскі;Выгода;Выгода;242985756
Гродзенская;Мастоўскі;Ганарата;Гонората;
Гродзенская;Мастоўскі;Ганчары;Гончары;242986372
Гродзенская;Мастоўскі;Дуляўшчына;Дулевщина;242984724
Гродзенская;Мастоўскі;Капачы;Копачи;242986366
Гродзенская;Мастоўскі;Крушына;Крушина;2732830371
Гродзенская;Мастоўскі;Пескі;Пески;242985766
Гродзенская;Мастоўскі;Плябанаўцы;Плебановцы;242984697
Гродзенская;Мастоўскі;Струбніца;Струбница;242984734
Гродзенская;Мастоўскі;Агароднікі;Огородники;242983188
Гродзенская;Мастоўскі;Казакоўцы;Казаковцы;242983838
Гродзенская;Мастоўскі;Каўшова;Ковшово;242983260
Гродзенская;Мастоўскі;Лаўна;Лавна;242983851
Гродзенская;Мастоўскі;Мазанава;Мазаново;242983194
Гродзенская;Мастоўскі;Нёман;Нёман;242983253
Гродзенская;Мастоўскі;Раўкі;Ровки;242983894
Гродзенская;Мастоўскі;Русінаўцы;Русиновцы;242983908
Гродзенская;Мастоўскі;Харціца;Хартица;242983873
Гродзенская;Мастоўскі;Чарлёна;Черлёна;242983882
Гродзенская;Мастоўскі;Чарлёнка;Черлёнка;242983835
Гродзенская;Навагрудскі;Любча;Любча;242979017
Гродзенская;Навагрудскі;Навагрудак;Новогрудок;242978909
Гродзенская;Навагрудскі;Асовыя;Осовые;242994896
Гродзенская;Навагрудскі;Ачукевічы;Ачукевичи;242994937
Гродзенская;Навагрудскі;Бор;Бор;242994905
Гродзенская;Навагрудскі;Галынь;Голынь;242992919
Гродзенская;Навагрудскі;Галяндэрня;Голендерня;
Гродзенская;Навагрудскі;Дзяляціцкае Загор’е;Делятицкое Загорье;242992925
Гродзенская;Навагрудскі;Дзяляцічы;Делятичи;242992913
Гродзенская;Навагрудскі;Капашчава;Капощево;242994944
Гродзенская;Навагрудскі;Купіск;Куписк;242994920
Гродзенская;Навагрудскі;Наберажная;Набережная;242992907
Гродзенская;Навагрудскі;Пабеда;Победа;242992928
Гродзенская;Навагрудскі;Падзагор’е;Подзагорье;242992942
Гродзенская;Навагрудскі;Равяцічы;Ревятичи;2045878187
Гродзенская;Навагрудскі;Сенна;Сенно;242994933
Гродзенская;Навагрудскі;Скрышава;Скрышево;242992922
Гродзенская;Навагрудскі;Слабада;Слобода;242994902
Гродзенская;Навагрудскі;Хадасы;Ходосы;2049433096
Гродзенская;Навагрудскі;Антонаўка;Антоновка;242992965
Гродзенская;Навагрудскі;Асташына;Осташино;242992924
Гродзенская;Навагрудскі;Валосаўка;Волосовка;242992957
Гродзенская;Навагрудскі;Вялікія Вераб’евічы;Великие Веробьевичи;242992974
Гродзенская;Навагрудскі;Залозкі;Залозки;242994930
Гродзенская;Навагрудскі;Малыя Вераб’евічы;Малые Веробьевичи;242992968
Гродзенская;Навагрудскі;Навасёлкі;Новосёлки;242992916
Гродзенская;Навагрудскі;Нянькава;Няньково;242992951
Гродзенская;Навагрудскі;Пантусавічы;Пантусовичи;2047779558
Гродзенская;Навагрудскі;Поўбераг;Повберег;242992960
Гродзенская;Навагрудскі;Ракевічы;Ракевичи;242992954
Гродзенская;Навагрудскі;Сенненскае Загор’е;Сенненское Загорье;242994940
Гродзенская;Навагрудскі;Альхоўка;Ольховка;242990668
Гродзенская;Навагрудскі;Ацмінава;Ацминово;242993054
Гродзенская;Навагрудскі;Бердаўка;Бердовка;242993051
Гродзенская;Навагрудскі;Генюшы;Генюши;242993048
Гродзенская;Навагрудскі;Гніліца;Гнилица;2768650063
Гродзенская;Навагрудскі;Дзетамля;Детомля;242990653
Гродзенская;Навагрудскі;Лаўскія;Лавские;242993062
Гродзенская;Навагрудскі;Лешчанка;Лещенка;242993021
Гродзенская;Навагрудскі;Малачкі;Молочки;242993042
Гродзенская;Навагрудскі;Бенін;Бенин;242993030
Гродзенская;Навагрудскі;Зенявічы;Зеневичи;242993045
Гродзенская;Навагрудскі;Ляхавічы 1;Ляховичи 1;242993071
Гродзенская;Навагрудскі;Ляхавічы 2;Ляховичи 2;242993074
Гродзенская;Навагрудскі;Марцулі;Марцули;242993060
Гродзенская;Навагрудскі;Нізаўцы;Низовцы;242993008
Гродзенская;Навагрудскі;Пліса 1;Плиса 1;242992892
Гродзенская;Навагрудскі;Пліса 2;Плиса 2;242993065
Гродзенская;Навагрудскі;Рахавец;Раховец;242992946
Гродзенская;Навагрудскі;Храпянева;Храпенево;242993068
Гродзенская;Навагрудскі;Багудзенка;Богуденка;242991475
Гродзенская;Навагрудскі;Валеўка;Валевка;242992752
Гродзенская;Навагрудскі;Залесаўцы;Залесовцы;242992731
Гродзенская;Навагрудскі;Катлова;Котлово;242992761
Гродзенская;Навагрудскі;Косічы;Косичи;242991478
Гродзенская;Навагрудскі;Лабачы;Лобачи;242991458
Гродзенская;Навагрудскі;Навасады;Новосады;242992743
Гродзенская;Навагрудскі;Навасёлкі;Новосёлки;242991452
Гродзенская;Навагрудскі;Новыя Ганчары;Новые Гончары;242991464
Гродзенская;Навагрудскі;Нязнанава;Незнаново;242992767
Гродзенская;Навагрудскі;Радагошча;Радогоща;242992725
Гродзенская;Навагрудскі;Старыя Ганчары;Старые Гончары;242991470
Гродзенская;Навагрудскі;Тулічава;Туличево;242991496
Гродзенская;Навагрудскі;Чаромушкі;Черёмушки;242992737
Гродзенская;Навагрудскі;Ярошычы;Ерошичи;242992749
Гродзенская;Навагрудскі;Агароднікі;Огородники;242992696
Гродзенская;Навагрудскі;Амневічы;Омневичи;242992683
Гродзенская;Навагрудскі;Ваўковічы;Волковичи;242992680
Гродзенская;Навагрудскі;Гаравічы;Горовичи;242992677
Гродзенская;Навагрудскі;Зубкава;Зубково;2768656130
Гродзенская;Навагрудскі;Корастава;Коростово;242993118
Гродзенская;Навагрудскі;Мацешыцы;Матешицы;242992713
Гродзенская;Навагрудскі;Невашоўшчына;Невашовщина;242993123
Гродзенская;Навагрудскі;Нёўда;Нёвда;242993109
Гродзенская;Навагрудскі;Новыя Лагадкі;Новые Лагодки;242992651
Гродзенская;Навагрудскі;Рутка 1;Рутка 1;242992686
Гродзенская;Навагрудскі;Рутка 2;Рутка 2;242992716
Гродзенская;Навагрудскі;Старыя Лагадкі;Старые Лагодки;242992689
Гродзенская;Навагрудскі;Сянежыцы;Сенежицы;242992675
Гродзенская;Навагрудскі;Будныя;Будные;242992934
Гродзенская;Навагрудскі;Вераскава;Вересково;242992963
Гродзенская;Навагрудскі;Галковічы;Галковичи;242992948
Гродзенская;Навагрудскі;Плянта;Плянта;242992931
